student_id,region,subject,engagement_level,percentage,app_login_count,video_completion_rate
7693,South Asia,Computer Science,Low,61.8,6,14.2
8451,East Asia,Mathematics,Low,61.8,18,15.0
8781,East Asia,Science,Low,61.8,8,10.0
9186,Africa,History,Low,61.8,8,9.6
9218,North America,English,Low,61.8,8,12.4
13104,Europe,History,Low,61.8,13,27.6
14044,South America,Economics,Low,61.8,17,14.6
14563,North America,Economics,Low,61.8,5,17.3
17425,South Asia,Mathematics,Low,61.8,8,15.8
17944,South Asia,Economics,Low,61.8,11,18.4
19957,North America,Science,Low,61.8,10,1.1
20313,Europe,Science,Low,61.8,12,23.2
20459,North America,Economics,Low,61.8,13,0.3
20532,South Asia,Mathematics,Low,61.8,10,7.9
20980,East Asia,English,Low,61.8,13,17.4
21046,North America,History,Low,61.8,20,20.1
22068,East Asia,Economics,Low,61.8,27,8.0
25209,North America,English,Low,61.8,9,14.6
25468,South America,Mathematics,Low,61.8,12,20.1
25554,Europe,Computer Science,Low,61.8,9,3.1
25602,South America,Computer Science,Low,61.8,20,17.2
25997,South Asia,Computer Science,Low,61.8,8,31.5
26520,South America,English,Low,61.8,19,12.4
26706,Africa,Mathematics,Low,61.8,13,27.8
27159,South Asia,Mathematics,Low,61.8,11,26.9
28494,East Asia,Science,Low,61.8,12,19.0
28607,East Asia,Science,Low,61.8,19,16.2
29950,North America,History,Low,61.8,6,9.2
32070,Europe,History,Low,61.8,19,17.9
32608,South Asia,History,Low,61.8,17,13.0
33031,Europe,History,Low,61.8,12,15.9
34595,Europe,Science,Low,61.8,12,25.0
35296,Europe,Economics,Low,61.8,8,29.6
35823,North America,English,Low,61.8,18,7.1
37642,Europe,History,Low,61.8,7,9.6
39761,Africa,English,Low,61.8,14,20.3
39775,Africa,Computer Science,Low,61.8,9,24.5
883,South Asia,History,Low,61.9,14,16.9
949,South America,Economics,Low,61.9,11,28.8
1108,South America,History,Low,61.9,15,19.5
1254,Africa,Mathematics,Low,61.9,18,21.0
2950,East Asia,History,Low,61.9,14,21.2
3511,South America,Computer Science,Low,61.9,14,13.4
4430,South America,Mathematics,Low,61.9,15,10.6
4741,Europe,English,Low,61.9,18,20.4
4777,South Asia,Economics,Low,61.9,15,19.1
4800,East Asia,Science,Low,61.9,14,14.8
5905,Europe,English,Low,61.9,13,0.0
6119,East Asia,History,Low,61.9,9,26.5
6513,North America,Science,Low,61.9,7,18.5
7189,Europe,Science,Low,61.9,7,26.4
7951,East Asia,History,Low,61.9,14,11.0
8594,South Asia,History,Low,61.9,14,24.1
9994,Europe,English,Low,61.9,15,21.6
10673,Europe,Mathematics,Low,61.9,21,0.0
10805,East Asia,English,Low,61.9,15,11.7
11554,Africa,Computer Science,Low,61.9,17,19.8
11849,Europe,Mathematics,Low,61.9,4,13.1
13015,Europe,Economics,Low,61.9,10,21.7
14074,North America,Computer Science,Low,61.9,14,19.0
14185,East Asia,History,Low,61.9,11,20.0
14657,North America,English,Low,61.9,18,22.0
15193,East Asia,Mathematics,Low,61.9,7,4.6
17002,North America,Mathematics,Low,61.9,7,34.1
17121,South America,Mathematics,Low,61.9,19,11.7
17864,Europe,Economics,Low,61.9,19,15.8
17920,East Asia,History,Low,61.9,14,9.5
19512,South Asia,History,Low,61.9,12,12.9
19519,Africa,Computer Science,Low,61.9,7,21.1
19605,Europe,Science,Low,61.9,8,25.4
19968,East Asia,History,Low,61.9,7,0.3
20162,East Asia,Science,Low,61.9,11,26.8
20642,Africa,History,Low,61.9,8,27.4
21030,South America,History,Low,61.9,6,15.4
22032,East Asia,Mathematics,Low,61.9,10,25.8
23755,Europe,English,Low,61.9,12,4.6
24343,Africa,Mathematics,Low,61.9,10,21.0
24405,South Asia,English,Low,61.9,13,14.3
25184,South America,History,Low,61.9,12,22.9
25536,Europe,Computer Science,Low,61.9,17,21.9
25632,South Asia,History,Low,61.9,8,12.8
25981,Africa,English,Low,61.9,6,26.4
26151,Africa,Mathematics,Low,61.9,27,11.1
26350,North America,Science,Low,61.9,7,13.0
26985,East Asia,Science,Low,61.9,16,12.9
27264,South America,Mathematics,Low,61.9,12,27.2
28139,East Asia,Mathematics,Low,61.9,13,20.0
31115,Europe,Economics,Low,61.9,10,22.1
31321,Europe,Mathematics,Low,61.9,10,23.5
31720,South America,Economics,Low,61.9,11,25.1
32439,East Asia,Mathematics,Low,61.9,19,4.9
32709,East Asia,Economics,Low,61.9,15,16.6
33083,East Asia,Mathematics,Low,61.9,9,5.7
33580,Europe,Computer Science,Low,61.9,14,7.8
37953,Africa,Mathematics,Low,61.9,25,14.4
38065,South America,Economics,Low,61.9,6,22.8
38997,East Asia,English,Low,61.9,7,31.9
27,South Asia,Computer Science,Low,62.0,15,22.9
2250,South Asia,Economics,Low,62.0,14,21.1
2456,South Asia,Science,Low,62.0,4,21.7
3041,South Asia,Mathematics,Low,62.0,13,21.2
3785,South America,Mathematics,Low,62.0,8,29.6
4162,South Asia,Computer Science,Low,62.0,15,11.9
4393,North America,Mathematics,Low,62.0,11,20.2
7140,Europe,Science,Low,62.0,13,16.1
9135,Europe,Computer Science,Low,62.0,7,24.4
9851,Europe,English,Low,62.0,7,16.0
10381,Africa,Economics,Low,62.0,8,13.2
11040,East Asia,Mathematics,Low,62.0,10,17.3
11358,Africa,History,Low,62.0,19,12.4
11586,North America,English,Low,62.0,17,17.1
12649,East Asia,Science,Low,62.0,8,31.6
12914,South Asia,Economics,Low,62.0,9,24.5
13611,Europe,Mathematics,Low,62.0,2,23.2
13989,Africa,Mathematics,Low,62.0,11,28.7
14254,Europe,Computer Science,Low,62.0,13,19.5
14909,Africa,Mathematics,Low,62.0,11,28.9
15043,East Asia,Science,Low,62.0,19,18.1
15361,South Asia,English,Low,62.0,19,15.7
15656,North America,Science,Low,62.0,10,26.5
15720,Africa,Science,Low,62.0,10,15.3
16030,North America,Economics,Low,62.0,16,22.7
16599,North America,English,Low,62.0,17,10.2
16785,South Asia,Economics,Low,62.0,21,2.8
16840,North America,English,Low,62.0,17,14.3
16917,East Asia,History,Low,62.0,20,16.6
17306,South America,Mathematics,Low,62.0,7,34.6
18164,South Asia,English,Low,62.0,12,13.0
18410,North America,Computer Science,Low,62.0,19,21.3
19812,Africa,Mathematics,Low,62.0,14,23.1
20546,East Asia,Science,Low,62.0,8,33.7
21069,Europe,History,Low,62.0,7,9.0
22072,South America,Mathematics,Low,62.0,9,28.5
22495,South America,History,Low,62.0,10,19.6
23496,North America,Computer Science,Low,62.0,19,15.8
23506,East Asia,Science,Low,62.0,15,5.5
24025,Africa,Computer Science,Low,62.0,7,28.5
24980,Europe,Science,Low,62.0,16,7.7
26582,Africa,History,Low,62.0,16,9.0
28580,South Asia,Economics,Low,62.0,18,4.9
28915,North America,Science,Low,62.0,14,25.7
28987,Europe,History,Low,62.0,25,13.9
28992,East Asia,History,Low,62.0,18,21.1
29158,North America,Science,Low,62.0,14,14.0
29235,East Asia,Science,Low,62.0,5,29.9
30910,Europe,Science,Low,62.0,15,22.9
31312,East Asia,Economics,Low,62.0,16,7.3
33764,North America,Economics,Low,62.0,2,27.7
34423,Africa,Economics,Low,62.0,13,18.1
36082,North America,Economics,Low,62.0,9,0.0
36133,Europe,Mathematics,Low,62.0,4,38.0
36797,South Asia,Mathematics,Low,62.0,8,20.2
36815,South America,Science,Low,62.0,12,29.1
37001,Europe,English,Low,62.0,9,24.5
38539,South America,Science,Low,62.0,15,9.0
38902,Africa,Economics,Low,62.0,12,29.0
39010,South America,Economics,Low,62.0,13,14.5
39724,East Asia,Science,Low,62.0,9,18.2
670,North America,Mathematics,Low,62.1,24,15.9
849,Africa,Economics,Low,62.1,16,14.4
1022,North America,Science,Low,62.1,10,24.3
2506,North America,Economics,Low,62.1,6,17.3
5491,South Asia,History,Low,62.1,7,22.1
6457,Europe,Economics,Low,62.1,12,30.4
8520,Europe,Mathematics,Low,62.1,11,28.5
9102,North America,Mathematics,Low,62.1,9,31.1
10584,South Asia,Economics,Low,62.1,10,17.7
12397,South America,History,Low,62.1,5,18.4
12881,Africa,Economics,Low,62.1,14,18.0
13032,South Asia,Science,Low,62.1,18,6.8
13338,Europe,Mathematics,Low,62.1,11,22.3
13774,South Asia,English,Low,62.1,6,28.0
14434,Africa,Computer Science,Low,62.1,15,10.6
15648,Europe,Economics,Low,62.1,18,10.8
15719,North America,Economics,Low,62.1,10,8.5
15788,North America,Computer Science,Low,62.1,15,21.1
15958,South America,History,Low,62.1,24,15.7
16209,Europe,Science,Low,62.1,14,21.4
16614,Africa,Economics,Low,62.1,15,12.6
17020,South America,Mathematics,Low,62.1,12,27.8
18647,Europe,Science,Low,62.1,14,18.4
18745,North America,Economics,Low,62.1,20,18.1
19475,South Asia,English,Low,62.1,7,26.8
19760,South Asia,Mathematics,Low,62.1,9,31.2
24100,Africa,English,Low,62.1,18,22.2
25111,South America,Computer Science,Low,62.1,9,20.1
27710,Europe,Computer Science,Low,62.1,9,14.7
27750,East Asia,English,Low,62.1,13,27.2
27760,Europe,History,Low,62.1,8,16.5
28071,East Asia,Mathematics,Low,62.1,7,13.3
29005,North America,Economics,Low,62.1,9,15.0
29962,North America,English,Low,62.1,6,9.3
30108,East Asia,English,Low,62.1,20,13.5
30264,North America,Computer Science,Low,62.1,16,21.7
30928,North America,Computer Science,Low,62.1,16,19.4
32133,South Asia,Computer Science,Low,62.1,15,22.6
33272,South Asia,Mathematics,Low,62.1,10,0.0
33353,North America,Economics,Low,62.1,5,11.1
34414,South America,Economics,Low,62.1,4,37.4
34596,South Asia,History,Low,62.1,7,13.9
35472,South America,Economics,Low,62.1,25,14.1
35946,Europe,Science,Low,62.1,18,3.5
36478,South Asia,History,Low,62.1,20,8.7
37511,North America,Computer Science,Low,62.1,18,0.0
38277,East Asia,History,Low,62.1,9,16.4
39363,South America,English,Low,62.1,13,10.7
39537,South Asia,Computer Science,Low,62.1,12,8.6
15,Africa,Mathematics,Low,62.2,7,27.5
239,Europe,English,Low,62.2,13,25.1
704,Europe,English,Low,62.2,16,18.1
1913,North America,English,Low,62.2,14,12.7
2710,South America,Mathematics,Low,62.2,17,22.5
2727,North America,Science,Low,62.2,17,8.1
4064,East Asia,English,Low,62.2,18,12.8
4268,South America,Mathematics,Low,62.2,10,21.4
4283,Europe,Economics,Low,62.2,17,20.2
4738,South Asia,History,Low,62.2,8,25.7
5066,Africa,Computer Science,Low,62.2,4,8.0
5201,South Asia,Computer Science,Low,62.2,18,22.4
5360,South Asia,Computer Science,Low,62.2,9,2.8
5361,East Asia,Computer Science,Low,62.2,13,26.2
5560,North America,Computer Science,Low,62.2,19,18.3
5579,South Asia,Computer Science,Low,62.2,10,25.6
6368,Europe,Economics,Low,62.2,6,15.6
7127,South America,Mathematics,Low,62.2,15,14.6
9351,Africa,Computer Science,Low,62.2,5,8.1
9435,South Asia,English,Low,62.2,15,24.3
9645,South Asia,Science,Low,62.2,5,14.0
10030,Europe,Mathematics,Low,62.2,8,27.3
10524,East Asia,Mathematics,Low,62.2,13,20.4
10569,South America,Mathematics,Low,62.2,8,11.7
10903,North America,Economics,Low,62.2,12,16.1
12506,South Asia,Science,Low,62.2,7,3.2
13791,North America,Mathematics,Low,62.2,20,17.7
15393,Europe,Science,Low,62.2,7,15.5
17736,South Asia,English,Low,62.2,13,23.2
20328,East Asia,English,Low,62.2,17,18.5
20413,North America,Economics,Low,62.2,13,15.0
22317,East Asia,English,Low,62.2,6,19.8
22650,North America,Science,Low,62.2,15,18.6
22898,Africa,English,Low,62.2,5,13.4
23421,North America,Mathematics,Low,62.2,15,24.8
23519,Europe,Mathematics,Low,62.2,5,10.3
23651,Africa,Economics,Low,62.2,14,21.9
23824,South America,History,Low,62.2,11,28.5
25382,Europe,Mathematics,Low,62.2,9,13.4
25704,South America,History,Low,62.2,16,14.9
26006,Africa,Computer Science,Low,62.2,20,19.4
26135,Africa,Economics,Low,62.2,4,12.9
28348,East Asia,Mathematics,Low,62.2,32,7.0
28445,Europe,English,Low,62.2,8,26.0
28995,Europe,Computer Science,Low,62.2,27,11.0
29317,Europe,History,Low,62.2,11,24.2
30478,Africa,Economics,Low,62.2,19,13.4
30603,Africa,Science,Low,62.2,7,25.2
31896,Europe,Science,Low,62.2,7,15.7
33866,South Asia,Economics,Low,62.2,20,14.2
34178,East Asia,Mathematics,Low,62.2,17,7.8
34203,Europe,English,Low,62.2,8,7.6
34447,South Asia,History,Low,62.2,22,10.0
35692,South Asia,Science,Low,62.2,18,18.4
36148,South Asia,Economics,Low,62.2,20,14.1
37017,Africa,Mathematics,Low,62.2,15,15.8
37077,Africa,Mathematics,Low,62.2,15,11.2
38161,Africa,Mathematics,Low,62.2,19,13.8
39298,South Asia,Computer Science,Low,62.2,14,20.8
102,Europe,Science,Low,62.3,17,10.4
443,North America,History,Low,62.3,15,21.0
810,South America,Science,Low,62.3,11,30.2
1787,Europe,Economics,Low,62.3,11,9.0
2490,South Asia,History,Low,62.3,10,26.9
2534,Europe,Computer Science,Low,62.3,12,25.9
2768,South America,Science,Low,62.3,6,27.6
2846,South Asia,Science,Low,62.3,7,19.6
4116,South Asia,Computer Science,Low,62.3,14,18.3
4774,South America,History,Low,62.3,11,29.9
5061,East Asia,English,Low,62.3,14,22.2
5971,Africa,Mathematics,Low,62.3,6,21.0
6579,North America,History,Low,62.3,21,16.0
7563,South Asia,Mathematics,Low,62.3,9,30.5
7635,North America,History,Low,62.3,15,18.2
7865,Europe,Science,Low,62.3,23,9.3
8900,North America,Economics,Low,62.3,6,33.1
9829,South America,Science,Low,62.3,9,25.3
10476,North America,Mathematics,Low,62.3,12,28.8
10885,North America,English,Low,62.3,16,18.9
12103,North America,Computer Science,Low,62.3,4,25.9
12278,Europe,History,Low,62.3,5,19.5
12300,Africa,Economics,Low,62.3,19,21.0
12788,North America,History,Low,62.3,2,38.1
14915,East Asia,Science,Low,62.3,12,17.6
15873,North America,Mathematics,Low,62.3,9,20.3
17163,North America,Science,Low,62.3,5,14.5
17331,South Asia,English,Low,62.3,13,25.3
17935,South Asia,English,Low,62.3,8,6.9
18148,Africa,Mathematics,Low,62.3,13,26.2
19101,South America,Mathematics,Low,62.3,21,17.5
20104,North America,Computer Science,Low,62.3,24,15.9
20240,Europe,Economics,Low,62.3,5,19.6
21107,North America,History,Low,62.3,8,22.8
21565,East Asia,Computer Science,Low,62.3,13,25.9
22596,South America,Computer Science,Low,62.3,23,15.9
23351,East Asia,Computer Science,Low,62.3,20,9.6
23972,Europe,Science,Low,62.3,15,18.0
24014,Europe,Economics,Low,62.3,9,16.3
24910,East Asia,Computer Science,Low,62.3,25,11.4
25473,East Asia,Science,Low,62.3,13,13.3
26757,Europe,Mathematics,Low,62.3,13,10.9
27994,Europe,Computer Science,Low,62.3,15,25.1
28906,North America,Mathematics,Low,62.3,23,10.2
30657,Europe,Computer Science,Low,62.3,26,12.7
31460,South America,Computer Science,Low,62.3,13,17.3
31949,South Asia,Computer Science,Low,62.3,7,29.0
32237,South America,Computer Science,Low,62.3,14,18.0
32364,Africa,Economics,Low,62.3,7,26.3
35619,Africa,Computer Science,Low,62.3,12,23.7
36196,East Asia,Economics,Low,62.3,21,13.2
36496,East Asia,Economics,Low,62.3,12,23.2
37433,South Asia,Mathematics,Low,62.3,10,19.9
38695,Europe,Computer Science,Low,62.3,17,18.3
990,Africa,Science,Low,62.4,10,31.5
1406,North America,History,Low,62.4,14,11.3
2549,South Asia,Economics,Low,62.4,17,12.6
3083,Europe,Mathematics,Low,62.4,8,28.8
3259,East Asia,History,Low,62.4,10,5.7
5286,East Asia,English,Low,62.4,10,27.3
7363,North America,History,Low,62.4,17,15.8
8603,Europe,Mathematics,Low,62.4,17,14.3
9117,South Asia,Science,Low,62.4,15,21.7
11726,East Asia,History,Low,62.4,11,12.2
12327,Europe,History,Low,62.4,6,17.8
12403,South Asia,English,Low,62.4,5,35.6
17624,South America,Mathematics,Low,62.4,5,0.0
17625,South Asia,Economics,Low,62.4,4,11.8
18441,North America,Science,Low,62.4,12,9.6
18886,Africa,History,Low,62.4,13,10.5
19199,East Asia,Mathematics,Low,62.4,17,19.2
20179,Europe,History,Low,62.4,7,15.7
20620,North America,Mathematics,Low,62.4,10,21.6
20676,South America,Computer Science,Low,62.4,8,27.9
21799,South America,Science,Low,62.4,11,9.4
21858,South America,English,Low,62.4,25,0.0
22232,South Asia,English,Low,62.4,5,28.0
22891,South Asia,English,Low,62.4,20,19.8
23987,Africa,English,Low,62.4,24,15.6
24316,Africa,Mathematics,Low,62.4,18,20.9
25508,North America,English,Low,62.4,7,22.5
29388,Europe,Mathematics,Low,62.4,11,29.9
31703,South America,Economics,Low,62.4,11,21.6
32174,Europe,Science,Low,62.4,7,30.6
32279,Europe,Science,Low,62.4,6,21.2
35706,Europe,English,Low,62.4,11,25.9
36740,South Asia,English,Low,62.4,13,20.1
36827,North America,Science,Low,62.4,10,16.6
37622,Africa,Science,Low,62.4,6,29.9
823,North America,Science,Low,62.5,15,21.5
1334,Africa,Economics,Low,62.5,10,19.7
1341,East Asia,History,Low,62.5,8,31.2
1804,Europe,History,Low,62.5,16,10.5
1840,East Asia,English,Low,62.5,13,28.0
2184,East Asia,Economics,Low,62.5,10,25.8
2245,Africa,Computer Science,Low,62.5,10,15.5
2619,East Asia,English,Low,62.5,20,17.8
2665,Europe,History,Low,62.5,11,12.4
2734,Europe,English,Low,62.5,7,11.1
2805,Europe,Economics,Low,62.5,6,4.6
2968,Europe,Science,Low,62.5,17,16.2
3184,North America,English,Low,62.5,12,20.5
4296,South America,Mathematics,Low,62.5,11,16.0
5399,South America,English,Low,62.5,16,10.8
5883,South America,English,Low,62.5,22,12.3
7331,Europe,History,Low,62.5,13,14.9
8856,North America,English,Low,62.5,27,0.0
9180,South America,Science,Low,62.5,18,0.0
9230,Europe,Economics,Low,62.5,10,20.7
9663,North America,History,Low,62.5,12,22.2
10053,Africa,English,Low,62.5,4,11.9
10087,East Asia,Science,Low,62.5,9,17.5
10480,East Asia,Economics,Low,62.5,11,21.3
10738,Africa,English,Low,62.5,13,17.5
12460,South Asia,Economics,Low,62.5,17,16.4
13970,Europe,Economics,Low,62.5,12,11.5
14181,South Asia,Science,Low,62.5,20,19.0
14273,East Asia,Mathematics,Low,62.5,24,4.0
14830,East Asia,Economics,Low,62.5,8,16.1
16572,Europe,English,Low,62.5,11,25.7
17046,South America,Mathematics,Low,62.5,9,29.9
17726,South America,English,Low,62.5,11,8.1
19182,Africa,Computer Science,Low,62.5,14,24.1
19553,South Asia,Computer Science,Low,62.5,14,25.1
22019,North America,Computer Science,Low,62.5,20,18.5
22216,South Asia,Mathematics,Low,62.5,5,22.0
22274,South America,Mathematics,Low,62.5,13,9.6
23413,North America,Science,Low,62.5,17,21.5
25489,South America,Mathematics,Low,62.5,13,0.0
28672,North America,Economics,Low,62.5,13,8.4
29003,East Asia,Computer Science,Low,62.5,9,16.0
29134,East Asia,Economics,Low,62.5,12,26.2
29894,North America,History,Low,62.5,16,2.1
29905,North America,History,Low,62.5,4,26.0
30953,North America,English,Low,62.5,13,5.3
32043,South America,Mathematics,Low,62.5,8,25.9
32729,South America,Mathematics,Low,62.5,20,16.5
32978,East Asia,Computer Science,Low,62.5,9,19.7
33370,South Asia,Economics,Low,62.5,11,19.7
33759,North America,Mathematics,Low,62.5,12,20.4
35157,South Asia,History,Low,62.5,15,25.5
35799,Europe,Computer Science,Low,62.5,17,6.8
35833,Africa,Mathematics,Low,62.5,19,16.5
38334,South America,English,Low,62.5,13,24.7
38717,Africa,Computer Science,Low,62.5,10,25.9
39137,North America,Economics,Low,62.5,13,26.0
39509,South America,History,Low,62.5,9,26.4
1309,South Asia,Economics,Low,62.6,16,20.6
4109,East Asia,Economics,Low,62.6,10,19.2
4249,South America,Economics,Low,62.6,19,11.7
5921,North America,Mathematics,Low,62.6,15,7.0
6595,South America,Mathematics,Low,62.6,15,15.1
7486,South America,English,Low,62.6,23,16.1
7823,North America,Science,Low,62.6,14,29.9
7909,North America,Computer Science,Low,62.6,11,27.6
8006,South America,Science,Low,62.6,18,19.8
8187,South Asia,History,Low,62.6,6,27.9
8313,South Asia,English,Low,62.6,10,24.1
9483,North America,History,Low,62.6,11,3.5
9772,South America,Science,Low,62.6,1,33.0
11075,Europe,Science,Low,62.6,13,18.2
11220,Africa,English,Low,62.6,14,21.7
11591,North America,History,Low,62.6,9,24.3
12135,Africa,Science,Low,62.6,11,23.7
12258,East Asia,Mathematics,Low,62.6,10,14.8
12645,Africa,English,Low,62.6,23,13.1
15406,East Asia,History,Low,62.6,21,17.1
15816,Africa,English,Low,62.6,14,21.5
16388,South America,Science,Low,62.6,9,10.7
17672,North America,Science,Low,62.6,13,18.4
18054,Africa,Economics,Low,62.6,14,24.9
18722,Europe,History,Low,62.6,15,12.3
19368,Europe,Science,Low,62.6,17,20.5
20147,South Asia,Science,Low,62.6,14,22.9
20524,South America,English,Low,62.6,6,22.4
20741,East Asia,Computer Science,Low,62.6,7,8.5
22459,South Asia,Computer Science,Low,62.6,14,16.2
22669,North America,English,Low,62.6,13,16.5
22815,East Asia,Science,Low,62.6,11,6.4
24291,East Asia,Mathematics,Low,62.6,11,29.8
25042,South Asia,Economics,Low,62.6,6,26.9
26951,Europe,Economics,Low,62.6,13,28.0
27313,East Asia,Mathematics,Low,62.6,11,11.7
29607,Europe,Mathematics,Low,62.6,14,26.0
29876,North America,Science,Low,62.6,7,28.7
32114,South America,English,Low,62.6,12,26.6
33222,South Asia,English,Low,62.6,9,17.6
34175,North America,Science,Low,62.6,11,25.1
34321,Africa,Science,Low,62.6,7,33.5
34903,North America,Economics,Low,62.6,10,12.1
35063,North America,English,Low,62.6,7,14.8
36639,South America,Mathematics,Low,62.6,8,32.3
37587,Europe,History,Low,62.6,9,18.0
37919,South Asia,Mathematics,Low,62.6,16,22.1
38159,South America,History,Low,62.6,10,24.2
38535,South America,Economics,Low,62.6,15,19.6
38899,North America,Science,Low,62.6,15,12.0
481,Europe,Computer Science,Low,62.7,7,4.7
948,North America,Economics,Low,62.7,12,17.1
1612,North America,Economics,Low,62.7,16,16.6
2894,South America,Mathematics,Low,62.7,12,28.2
2996,East Asia,English,Low,62.7,12,17.1
3423,East Asia,Economics,Low,62.7,6,3.2
3902,South America,Science,Low,62.7,5,32.9
3973,North America,Economics,Low,62.7,21,8.4
4331,Europe,Science,Low,62.7,17,17.0
4376,East Asia,English,Low,62.7,29,30.1
4497,Europe,Computer Science,Low,62.7,7,20.9
4989,South America,Mathematics,Low,62.7,9,31.7
5023,Africa,Science,Low,62.7,15,19.3
5679,East Asia,English,Low,62.7,17,20.7
5765,Europe,Economics,Low,62.7,6,18.5
6690,East Asia,Mathematics,Low,62.7,8,29.8
6967,South America,Computer Science,Low,62.7,6,24.8
8037,South America,Economics,Low,62.7,19,13.6
9036,Europe,History,Low,62.7,8,18.6
9080,South Asia,Computer Science,Low,62.7,19,8.5
9257,South Asia,Mathematics,Low,62.7,12,28.7
10367,Europe,Economics,Low,62.7,7,14.2
10748,East Asia,Science,Low,62.7,11,21.7
11429,East Asia,Economics,Low,62.7,11,25.9
13379,South Asia,Computer Science,Low,62.7,14,26.9
14211,South Asia,Science,Low,62.7,10,18.0
14405,South America,Mathematics,Low,62.7,16,24.9
15083,East Asia,Economics,Low,62.7,11,10.9
15356,South America,Economics,Low,62.7,9,18.8
16546,South America,Science,Low,62.7,5,24.9
17927,South Asia,English,Low,62.7,16,21.7
18695,Europe,Science,Low,62.7,12,7.6
18899,South Asia,English,Low,62.7,16,16.2
19747,Europe,Economics,Low,62.7,13,12.2
19826,South America,Science,Low,62.7,19,10.5
23305,South America,Computer Science,Low,62.7,12,8.5
23314,South Asia,Mathematics,Low,62.7,14,22.6
24164,South America,Economics,Low,62.7,14,23.6
24312,North America,History,Low,62.7,20,10.2
24732,South America,Science,Low,62.7,12,25.9
25193,Africa,English,Low,62.7,14,13.0
26897,Europe,Economics,Low,62.7,20,14.8
27951,South America,History,Low,62.7,10,23.6
28648,South Asia,History,Low,62.7,8,20.3
28921,South America,Mathematics,Low,62.7,17,19.1
29480,Africa,Science,Low,62.7,6,27.5
30697,Europe,History,Low,62.7,19,17.9
30818,South Asia,History,Low,62.7,19,20.3
30946,East Asia,Mathematics,Low,62.7,12,13.3
32812,Europe,Mathematics,Low,62.7,3,22.1
33335,East Asia,Mathematics,Low,62.7,9,13.0
33349,South America,Mathematics,Low,62.7,10,23.0
34670,North America,Science,Low,62.7,7,26.6
34826,North America,Computer Science,Low,62.7,12,14.6
34944,Europe,Science,Low,62.7,9,17.6
37330,South Asia,History,Low,62.7,8,31.3
37597,Europe,Economics,Low,62.7,19,16.7
37635,North America,History,Low,62.7,18,11.3
37929,East Asia,Economics,Low,62.7,7,14.5
38430,East Asia,Economics,Low,62.7,10,21.3
39470,East Asia,Mathematics,Low,62.7,23,12.5
100,North America,History,Low,62.8,10,15.8
797,South America,History,Low,62.8,9,19.1
2176,Africa,Science,Low,62.8,7,27.2
2477,East Asia,History,Low,62.8,11,29.1
2851,Europe,Computer Science,Low,62.8,17,7.9
4169,East Asia,Science,Low,62.8,16,24.8
4850,South America,Computer Science,Low,62.8,15,24.7
4893,North America,Economics,Low,62.8,15,14.1
5348,South Asia,Computer Science,Low,62.8,10,14.9
5477,Europe,English,Low,62.8,12,29.1
6098,South America,Computer Science,Low,62.8,14,13.1
6167,Europe,Science,Low,62.8,18,19.9
6991,East Asia,Science,Low,62.8,22,16.9
7822,East Asia,Economics,Low,62.8,22,11.5
8269,North America,Science,Low,62.8,17,23.5
8316,North America,Science,Low,62.8,6,19.5
8543,South Asia,Mathematics,Low,62.8,10,18.1
9339,Africa,Mathematics,Low,62.8,6,25.6
9442,South Asia,Computer Science,Low,62.8,12,4.1
9582,South Asia,Computer Science,Low,62.8,22,18.3
9660,South America,Economics,Low,62.8,7,24.8
10377,South Asia,Computer Science,Low,62.8,6,0.0
10762,Europe,Economics,Low,62.8,6,18.3
10937,South America,Science,Low,62.8,16,15.7
11092,Europe,Computer Science,Low,62.8,12,15.8
11678,South Asia,English,Low,62.8,10,29.5
11817,East Asia,Mathematics,Low,62.8,9,23.5
15981,Europe,Mathematics,Low,62.8,7,29.8
17358,Africa,History,Low,62.8,19,20.8
17653,North America,Mathematics,Low,62.8,17,20.3
18006,South Asia,English,Low,62.8,5,27.2
18286,Europe,Computer Science,Low,62.8,4,20.0
18781,South Asia,Mathematics,Low,62.8,20,18.5
20962,South America,Science,Low,62.8,13,25.6
21033,Africa,Computer Science,Low,62.8,9,11.3
21404,South Asia,History,Low,62.8,14,15.0
21771,South America,Science,Low,62.8,6,7.7
22145,North America,Economics,Low,62.8,15,17.9
22569,Africa,Economics,Low,62.8,12,30.4
23792,North America,Mathematics,Low,62.8,18,21.7
24636,East Asia,Mathematics,Low,62.8,15,20.1
25830,North America,Computer Science,Low,62.8,15,23.2
27842,Africa,Mathematics,Low,62.8,11,20.8
29204,South America,Economics,Low,62.8,19,19.3
29710,South America,Economics,Low,62.8,19,15.9
30083,Europe,History,Low,62.8,22,8.5
31213,South America,English,Low,62.8,17,18.4
32077,Africa,English,Low,62.8,17,20.6
32097,North America,Computer Science,Low,62.8,5,8.4
32395,North America,Science,Low,62.8,31,5.8
32537,South America,Mathematics,Low,62.8,14,18.7
32963,North America,Mathematics,Low,62.8,7,17.7
33244,South Asia,History,Low,62.8,27,12.8
34204,East Asia,Computer Science,Low,62.8,19,14.5
35444,North America,Computer Science,Low,62.8,10,17.2
36307,East Asia,English,Low,62.8,12,20.0
36545,North America,Science,Low,62.8,15,11.2
38344,Africa,Computer Science,Low,62.8,9,8.7
39446,Europe,Science,Low,62.8,18,8.6
315,Europe,Mathematics,Low,62.9,10,15.5
499,South America,History,Low,62.9,17,20.6
